Site,Business Date,Time,SOS: Order Created to Served,Qty of Sold Items,Gross Sales,Gross Sales: Walk Up - Tips Test,Gross Sales: Lane 3  - Tips Test,Gross Sales: LANE 2 - Tips Test,Gross Sales: LANE 1 - Tips Test,Gross Sales: Lane 1 - Test,Transaction Count,Guest Count,Guest Avg
"000129 - Odessa, TX - 1",2026-01-20,05:00PM - 06:00PM,270.8,62,$368.95,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$9.46
"000129 - Odessa, TX - 1",2026-01-20,06:00PM - 07:00PM,277.7,51,$302.50,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$11.63
"000129 - Odessa, TX - 1",2026-01-20,07:00PM - 08:00PM,247.9,42,$236.80,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$13.93
"000129 - Odessa, TX - 1",2026-01-20,08:00PM - 09:00PM,209.9,35,$205.55,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$9.34
"000129 - Odessa, TX - 1",2026-01-20,09:00PM - 10:00PM,328.0,27,$141.15,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$11.76
"000129 - Odessa, TX - 1",2026-01-21,05:00AM - 06:00AM,226.2,23,$141.20,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$8.31
"000129 - Odessa, TX - 1",2026-01-21,06:00AM - 07:00AM,203.5,64,$383.00,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$8.51
"000129 - Odessa, TX - 1",2026-01-21,07:00AM - 08:00AM,173.7,115,$678.65,$0.00,$0.00,$0.00,$0.00,$0.00,79,79,$8.59
"000129 - Odessa, TX - 1",2026-01-21,08:00AM - 09:00AM,202.2,143,$846.95,$0.00,$0.00,$0.00,$0.00,$0.00,89,89,$9.52
"000129 - Odessa, TX - 1",2026-01-21,09:00AM - 10:00AM,250.0,106,$640.65,$0.00,$0.00,$0.00,$0.00,$0.00,65,65,$9.86
"000129 - Odessa, TX - 1",2026-01-21,10:00AM - 11:00AM,208.4,88,$528.15,$0.00,$0.00,$0.00,$0.00,$0.00,56,56,$9.43
"000129 - Odessa, TX - 1",2026-01-21,11:00AM - 12:00PM,188.0,62,$382.95,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$11.26
"000129 - Odessa, TX - 1",2026-01-21,12:00PM - 01:00PM,236.1,92,$536.05,$0.00,$0.00,$0.00,$0.00,$0.00,54,54,$9.93
"000129 - Odessa, TX - 1",2026-01-21,01:00PM - 02:00PM,166.0,67,$384.15,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$8.93
"000129 - Odessa, TX - 1",2026-01-21,02:00PM - 03:00PM,216.3,66,$405.10,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$9.42
"000129 - Odessa, TX - 1",2026-01-21,03:00PM - 04:00PM,153.7,55,$332.10,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$9.23
"000129 - Odessa, TX - 1",2026-01-21,04:00PM - 05:00PM,307.0,89,$513.80,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$12.85
"000129 - Odessa, TX - 1",2026-01-21,05:00PM - 06:00PM,252.7,62,$374.45,$0.00,$0.00,$0.00,$0.00,$0.00,39,40,$9.36
"000129 - Odessa, TX - 1",2026-01-21,06:00PM - 07:00PM,287.4,79,$456.85,$0.00,$0.00,$0.00,$0.00,$0.00,37,37,$12.35
"000129 - Odessa, TX - 1",2026-01-21,07:00PM - 08:00PM,210.0,26,$149.65,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$9.35
"000129 - Odessa, TX - 1",2026-01-21,08:00PM - 09:00PM,250.6,40,$234.05,$0.00,$0.00,$0.00,$0.00,$0.00,19,20,$11.70
"000129 - Odessa, TX - 1",2026-01-21,09:00PM - 10:00PM,195.2,15,$83.80,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$10.48
"000129 - Odessa, TX - 1",2026-01-22,05:00AM - 06:00AM,168.6,17,$111.90,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$7.46
"000129 - Odessa, TX - 1",2026-01-22,06:00AM - 07:00AM,197.3,59,$346.00,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$8.05
"000129 - Odessa, TX - 1",2026-01-22,07:00AM - 08:00AM,237.6,133,$794.00,$0.00,$0.00,$0.00,$0.00,$0.00,91,91,$8.73
"000129 - Odessa, TX - 1",2026-01-22,08:00AM - 09:00AM,204.8,114,$684.10,$0.00,$0.00,$0.00,$0.00,$0.00,77,77,$8.88
"000129 - Odessa, TX - 1",2026-01-22,09:00AM - 10:00AM,282.7,99,$567.75,$0.00,$0.00,$0.00,$0.00,$0.00,53,53,$10.71
"000129 - Odessa, TX - 1",2026-01-22,10:00AM - 11:00AM,203.8,95,$571.95,$0.00,$0.00,$0.00,$0.00,$0.00,64,64,$8.94
"000129 - Odessa, TX - 1",2026-01-22,11:00AM - 12:00PM,254.0,68,$407.85,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$9.48
"000129 - Odessa, TX - 1",2026-01-22,12:00PM - 01:00PM,363.8,87,$517.65,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$10.56
"000129 - Odessa, TX - 1",2026-01-22,01:00PM - 02:00PM,234.4,78,$452.90,$0.00,$0.00,$0.00,$0.00,$0.00,47,47,$9.64
"000129 - Odessa, TX - 1",2026-01-22,02:00PM - 03:00PM,206.3,56,$328.70,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$9.39
"000129 - Odessa, TX - 1",2026-01-22,03:00PM - 04:00PM,200.4,66,$402.00,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$9.80
"000129 - Odessa, TX - 1",2026-01-22,04:00PM - 05:00PM,462.9,85,$503.95,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$10.08
"000129 - Odessa, TX - 1",2026-01-22,05:00PM - 06:00PM,355.6,72,$423.10,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$10.58
"000129 - Odessa, TX - 1",2026-01-22,06:00PM - 07:00PM,228.5,75,$420.55,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$10.78
"000129 - Odessa, TX - 1",2026-01-22,07:00PM - 08:00PM,252.5,49,$287.65,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$11.99
"000129 - Odessa, TX - 1",2026-01-22,08:00PM - 09:00PM,207.2,43,$243.75,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$11.08
"000129 - Odessa, TX - 1",2026-01-22,09:00PM - 10:00PM,211.4,12,$69.25,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$11.54
"000129 - Odessa, TX - 1",2026-01-23,05:00AM - 06:00AM,239.4,13,$92.90,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$8.45
"000129 - Odessa, TX - 1",2026-01-23,06:00AM - 07:00AM,238.8,78,$481.80,$0.00,$0.00,$0.00,$0.00,$0.00,58,58,$8.31
"000129 - Odessa, TX - 1",2026-01-23,07:00AM - 08:00AM,623.0,124,$750.70,$0.00,$0.00,$0.00,$0.00,$0.00,77,78,$9.62
"000129 - Odessa, TX - 1",2026-01-23,08:00AM - 09:00AM,346.9,136,$827.30,$0.00,$0.00,$0.00,$0.00,$0.00,74,74,$11.18
"000129 - Odessa, TX - 1",2026-01-23,09:00AM - 10:00AM,284.2,105,$622.10,$0.00,$0.00,$0.00,$0.00,$0.00,69,70,$8.89
"000129 - Odessa, TX - 1",2026-01-23,10:00AM - 11:00AM,237.8,102,$596.70,$0.00,$0.00,$0.00,$0.00,$0.00,52,52,$11.48
"000129 - Odessa, TX - 1",2026-01-23,11:00AM - 12:00PM,203.9,96,$563.00,$0.00,$0.00,$0.00,$0.00,$0.00,56,56,$10.05
"000129 - Odessa, TX - 1",2026-01-23,12:00PM - 01:00PM,250.7,84,$483.60,$0.00,$0.00,$0.00,$0.00,$0.00,53,53,$9.12
"000129 - Odessa, TX - 1",2026-01-23,01:00PM - 02:00PM,309.5,80,$467.60,$0.00,$0.00,$0.00,$0.00,$0.00,44,45,$10.39
"000129 - Odessa, TX - 1",2026-01-23,02:00PM - 03:00PM,288.3,87,$513.75,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$10.48
"000129 - Odessa, TX - 1",2026-01-23,03:00PM - 04:00PM,326.8,76,$422.30,$0.00,$0.00,$0.00,$0.00,$0.00,36,37,$11.41
"000129 - Odessa, TX - 1",2026-01-23,04:00PM - 05:00PM,351.4,71,$410.90,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$11.74
"000129 - Odessa, TX - 1",2026-01-23,05:00PM - 06:00PM,313.5,98,$582.90,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$14.22
"000129 - Odessa, TX - 1",2026-01-23,06:00PM - 07:00PM,429.1,32,$182.05,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$14.00
"000134 - Lubbock, TX - 1",2025-12-29,05:00AM - 06:00AM,194.9,13,$68.00,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$9.71
"000134 - Lubbock, TX - 1",2025-12-29,06:00AM - 07:00AM,170.9,32,$191.25,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$7.65
"000134 - Lubbock, TX - 1",2025-12-29,07:00AM - 08:00AM,128.9,42,$240.75,$0.00,$0.00,$0.00,$0.00,$0.00,38,38,$6.34
"000134 - Lubbock, TX - 1",2025-12-29,08:00AM - 09:00AM,237.2,68,$335.75,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$8.19
"000134 - Lubbock, TX - 1",2025-12-29,09:00AM - 10:00AM,177.4,49,$267.25,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$7.42
"000134 - Lubbock, TX - 1",2025-12-29,10:00AM - 11:00AM,149.8,54,$288.00,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$8.23
"000134 - Lubbock, TX - 1",2025-12-29,11:00AM - 12:00PM,199.2,56,$291.50,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$9.40
"000134 - Lubbock, TX - 1",2025-12-29,12:00PM - 01:00PM,215.1,60,$328.25,$0.00,$0.00,$0.00,$0.00,$0.00,39,40,$8.21
"000134 - Lubbock, TX - 1",2025-12-29,01:00PM - 02:00PM,166.8,47,$244.75,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$8.74
"000134 - Lubbock, TX - 1",2025-12-29,02:00PM - 03:00PM,149.1,36,$203.25,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$8.13
"000134 - Lubbock, TX - 1",2025-12-29,03:00PM - 04:00PM,174.8,36,$201.50,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$9.16
"000134 - Lubbock, TX - 1",2025-12-29,04:00PM - 05:00PM,161.2,21,$111.75,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$8.60
"000134 - Lubbock, TX - 1",2025-12-29,05:00PM - 06:00PM,276.6,23,$115.00,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$8.21
"000134 - Lubbock, TX - 1",2025-12-29,06:00PM - 07:00PM,276.7,13,$69.00,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$8.63
"000134 - Lubbock, TX - 1",2025-12-29,07:00PM - 08:00PM,181.6,12,$72.25,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$8.03
"000134 - Lubbock, TX - 1",2025-12-29,08:00PM - 09:00PM,"1,002.6",4,$17.00,$0.00,$0.00,$0.00,$0.00,$0.00,2,2,$8.50
"000134 - Lubbock, TX - 1",2025-12-29,09:00PM - 10:00PM,173.2,10,$49.75,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$4.98
"000134 - Lubbock, TX - 1",2025-12-30,05:00AM - 06:00AM,162.4,9,$49.75,$0.00,$0.00,$0.00,$0.00,$0.00,5,5,$9.95
"000134 - Lubbock, TX - 1",2025-12-30,06:00AM - 07:00AM,208.0,40,$234.75,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$8.69
"000134 - Lubbock, TX - 1",2025-12-30,07:00AM - 08:00AM,154.5,56,$309.50,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$6.73
"000134 - Lubbock, TX - 1",2025-12-30,08:00AM - 09:00AM,172.9,65,$365.00,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$8.90
"000134 - Lubbock, TX - 1",2025-12-30,09:00AM - 10:00AM,181.4,55,$305.50,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$8.99
"000134 - Lubbock, TX - 1",2025-12-30,10:00AM - 11:00AM,141.6,63,$339.50,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$8.28
"000134 - Lubbock, TX - 1",2025-12-30,11:00AM - 12:00PM,171.2,56,$314.00,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$8.72
"000134 - Lubbock, TX - 1",2025-12-30,12:00PM - 01:00PM,200.9,48,$260.50,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$8.68
"000134 - Lubbock, TX - 1",2025-12-30,01:00PM - 02:00PM,279.6,68,$359.75,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$9.99
"000134 - Lubbock, TX - 1",2025-12-30,02:00PM - 03:00PM,212.7,47,$252.50,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$9.71
"000134 - Lubbock, TX - 1",2025-12-30,03:00PM - 04:00PM,251.7,45,$237.25,$0.00,$0.00,$0.00,$0.00,$0.00,29,29,$8.18
"000134 - Lubbock, TX - 1",2025-12-30,04:00PM - 05:00PM,279.2,37,$179.00,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$8.95
"000134 - Lubbock, TX - 1",2025-12-30,05:00PM - 06:00PM,226.5,40,$223.00,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$9.70
"000134 - Lubbock, TX - 1",2025-12-30,06:00PM - 07:00PM,270.4,34,$189.00,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$11.12
"000134 - Lubbock, TX - 1",2025-12-30,07:00PM - 08:00PM,275.0,11,$54.00,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$7.71
"000134 - Lubbock, TX - 1",2025-12-30,08:00PM - 09:00PM,177.1,17,$86.25,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$7.84
"000134 - Lubbock, TX - 1",2025-12-30,09:00PM - 10:00PM,186.9,8,$40.50,$0.00,$0.00,$0.00,$0.00,$0.00,5,5,$8.10
"000134 - Lubbock, TX - 1",2025-12-31,05:00AM - 06:00AM,228.9,10,$60.50,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$7.56
"000134 - Lubbock, TX - 1",2025-12-31,06:00AM - 07:00AM,260.1,35,$205.50,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$8.93
"000134 - Lubbock, TX - 1",2025-12-31,07:00AM - 08:00AM,198.3,71,$376.75,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$7.69
"000134 - Lubbock, TX - 1",2025-12-31,08:00AM - 09:00AM,172.9,63,$342.00,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$7.95
"000134 - Lubbock, TX - 1",2025-12-31,09:00AM - 10:00AM,174.9,65,$346.00,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$9.89
"000134 - Lubbock, TX - 1",2025-12-31,10:00AM - 11:00AM,162.3,63,$354.50,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$9.85
"000134 - Lubbock, TX - 1",2025-12-31,11:00AM - 12:00PM,176.9,64,$363.50,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$9.09
"000134 - Lubbock, TX - 1",2025-12-31,12:00PM - 01:00PM,232.5,53,$262.75,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$8.48
"000134 - Lubbock, TX - 1",2025-12-31,01:00PM - 02:00PM,274.8,50,$284.25,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$9.48
"000134 - Lubbock, TX - 1",2025-12-31,02:00PM - 03:00PM,462.6,52,$287.75,$0.00,$0.00,$0.00,$0.00,$0.00,33,33,$8.72
"000134 - Lubbock, TX - 1",2025-12-31,03:00PM - 04:00PM,223.0,35,$168.75,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$6.75
"000134 - Lubbock, TX - 1",2025-12-31,04:00PM - 05:00PM,353.7,51,$283.75,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$8.11
"000134 - Lubbock, TX - 1",2025-12-31,05:00PM - 06:00PM,210.3,31,$167.25,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$8.80
"000134 - Lubbock, TX - 1",2025-12-31,06:00PM - 07:00PM,132.8,29,$157.25,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$10.48
"000134 - Lubbock, TX - 1",2025-12-31,07:00PM - 08:00PM,157.5,22,$124.00,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$9.54
"000134 - Lubbock, TX - 1",2025-12-31,08:00PM - 09:00PM,123.7,17,$95.50,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$7.96
"000134 - Lubbock, TX - 1",2025-12-31,09:00PM - 10:00PM,143.5,4,$26.00,$0.00,$0.00,$0.00,$0.00,$0.00,4,4,$6.50
"000134 - Lubbock, TX - 1",2026-01-01,05:00AM - 06:00AM,192.7,8,$44.25,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$6.32
"000134 - Lubbock, TX - 1",2026-01-01,06:00AM - 07:00AM,168.5,16,$97.75,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$6.98
"000134 - Lubbock, TX - 1",2026-01-01,07:00AM - 08:00AM,365.5,10,$65.00,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$8.13
"000134 - Lubbock, TX - 1",2026-01-01,08:00AM - 09:00AM,180.8,29,$155.25,$0.00,$0.00,$0.00,$0.00,$0.00,21,22,$7.06
"000134 - Lubbock, TX - 1",2026-01-01,09:00AM - 10:00AM,224.2,56,$301.75,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$10.78
"000134 - Lubbock, TX - 1",2026-01-01,10:00AM - 11:00AM,342.6,97,$498.00,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$10.16
"000134 - Lubbock, TX - 1",2026-01-01,11:00AM - 12:00PM,279.2,57,$308.25,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$11.01
"000134 - Lubbock, TX - 1",2026-01-01,12:00PM - 01:00PM,281.4,44,$251.75,$0.00,$0.00,$0.00,$0.00,$0.00,29,30,$8.39
"000134 - Lubbock, TX - 1",2026-01-01,01:00PM - 02:00PM,271.9,73,$385.25,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$14.27
"000134 - Lubbock, TX - 1",2026-01-01,02:00PM - 03:00PM,378.6,43,$255.75,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$11.12
"000134 - Lubbock, TX - 1",2026-01-01,03:00PM - 04:00PM,562.5,58,$299.75,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$9.99
"000134 - Lubbock, TX - 1",2026-01-01,04:00PM - 05:00PM,235.7,29,$159.25,$0.00,$0.00,$0.00,$0.00,$0.00,18,18,$8.85
"000134 - Lubbock, TX - 1",2026-01-01,05:00PM - 06:00PM,175.0,23,$124.25,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$8.28
"000134 - Lubbock, TX - 1",2026-01-01,06:00PM - 07:00PM,317.3,24,$128.50,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$10.71
"000134 - Lubbock, TX - 1",2026-01-01,07:00PM - 08:00PM,159.3,16,$79.50,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$8.83
"000134 - Lubbock, TX - 1",2026-01-01,08:00PM - 09:00PM,157.6,16,$89.50,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$9.94
"000134 - Lubbock, TX - 1",2026-01-01,09:00PM - 10:00PM,198.8,8,$41.00,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$6.83
"000134 - Lubbock, TX - 1",2026-01-02,05:00AM - 06:00AM,87.9,9,$51.50,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$6.44
"000134 - Lubbock, TX - 1",2026-01-02,06:00AM - 07:00AM,109.8,21,$124.00,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$7.75
"000134 - Lubbock, TX - 1",2026-01-02,07:00AM - 08:00AM,206.4,69,$380.75,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$8.65
"000134 - Lubbock, TX - 1",2026-01-02,08:00AM - 09:00AM,194.5,51,$296.75,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$8.24
"000134 - Lubbock, TX - 1",2026-01-02,09:00AM - 10:00AM,128.3,50,$276.25,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$7.89
"000134 - Lubbock, TX - 1",2026-01-02,10:00AM - 11:00AM,246.6,86,$450.75,$0.00,$0.00,$0.00,$0.00,$0.00,51,51,$8.84
"000134 - Lubbock, TX - 1",2026-01-02,11:00AM - 12:00PM,183.0,68,$326.50,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$7.96
"000134 - Lubbock, TX - 1",2026-01-02,12:00PM - 01:00PM,250.2,70,$365.00,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$8.30
"000134 - Lubbock, TX - 1",2026-01-02,01:00PM - 02:00PM,186.7,35,$194.25,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$8.45
"000134 - Lubbock, TX - 1",2026-01-02,02:00PM - 03:00PM,232.0,42,$237.50,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$8.48
"000134 - Lubbock, TX - 1",2026-01-02,03:00PM - 04:00PM,209.2,45,$248.25,$0.00,$0.00,$0.00,$0.00,$0.00,26,26,$9.55
"000134 - Lubbock, TX - 1",2026-01-02,04:00PM - 05:00PM,255.6,33,$171.00,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$11.40
"000134 - Lubbock, TX - 1",2026-01-02,05:00PM - 06:00PM,162.2,23,$123.00,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$9.46
"000134 - Lubbock, TX - 1",2026-01-02,06:00PM - 07:00PM,175.5,24,$120.25,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$8.59
"000134 - Lubbock, TX - 1",2026-01-02,07:00PM - 08:00PM,212.3,20,$95.50,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$8.68
"000134 - Lubbock, TX - 1",2026-01-02,08:00PM - 09:00PM,788.1,9,$43.50,$0.00,$0.00,$0.00,$0.00,$0.00,6,6,$7.25
"000134 - Lubbock, TX - 1",2026-01-02,09:00PM - 10:00PM,152.1,18,$86.25,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$9.58
"000134 - Lubbock, TX - 1",2026-01-02,10:00PM - 11:00PM,505.6,7,$41.00,$0.00,$0.00,$0.00,$0.00,$0.00,5,5,$8.20
"000134 - Lubbock, TX - 1",2026-01-03,05:00AM - 06:00AM,125.7,13,$70.25,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$7.81
"000134 - Lubbock, TX - 1",2026-01-03,06:00AM - 07:00AM,156.6,16,$84.00,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$7.00
"000134 - Lubbock, TX - 1",2026-01-03,07:00AM - 08:00AM,107.4,24,$144.00,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$8.47
"000134 - Lubbock, TX - 1",2026-01-03,08:00AM - 09:00AM,219.7,45,$229.75,$0.00,$0.00,$0.00,$0.00,$0.00,27,27,$8.51
"000134 - Lubbock, TX - 1",2026-01-03,09:00AM - 10:00AM,260.0,93,$494.25,$0.00,$0.00,$0.00,$0.00,$0.00,47,47,$10.52
"000134 - Lubbock, TX - 1",2026-01-03,10:00AM - 11:00AM,332.6,107,$539.25,$0.00,$0.00,$0.00,$0.00,$0.00,48,48,$11.23
"000134 - Lubbock, TX - 1",2026-01-03,11:00AM - 12:00PM,366.4,91,$510.75,$0.00,$0.00,$0.00,$0.00,$0.00,52,52,$9.82
"000134 - Lubbock, TX - 1",2026-01-03,12:00PM - 01:00PM,276.8,66,$350.00,$0.00,$0.00,$0.00,$0.00,$0.00,33,33,$10.61
"000134 - Lubbock, TX - 1",2026-01-03,01:00PM - 02:00PM,241.9,60,$316.00,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$7.71
"000134 - Lubbock, TX - 1",2026-01-03,02:00PM - 03:00PM,369.4,75,$373.25,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$9.10
"000134 - Lubbock, TX - 1",2026-01-03,03:00PM - 04:00PM,215.5,36,$223.75,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$9.32
"000134 - Lubbock, TX - 1",2026-01-03,04:00PM - 05:00PM,181.4,36,$188.75,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$8.21
"000134 - Lubbock, TX - 1",2026-01-03,05:00PM - 06:00PM,266.9,41,$226.75,$0.00,$0.00,$0.00,$0.00,$0.00,19,19,$11.93
"000134 - Lubbock, TX - 1",2026-01-03,06:00PM - 07:00PM,180.3,26,$139.50,$0.00,$0.00,$0.00,$0.00,$0.00,18,18,$7.75
"000134 - Lubbock, TX - 1",2026-01-03,07:00PM - 08:00PM,346.0,34,$174.00,$0.00,$0.00,$0.00,$0.00,$0.00,18,18,$9.67
"000134 - Lubbock, TX - 1",2026-01-03,08:00PM - 09:00PM,242.3,17,$92.75,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$13.25
"000134 - Lubbock, TX - 1",2026-01-03,09:00PM - 10:00PM,171.8,20,$99.00,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$9.00
"000134 - Lubbock, TX - 1",2026-01-03,10:00PM - 11:00PM,160.2,9,$40.75,$0.00,$0.00,$0.00,$0.00,$0.00,5,5,$8.15
"000134 - Lubbock, TX - 1",2026-01-04,05:00AM - 06:00AM,101.0,3,$18.75,$0.00,$0.00,$0.00,$0.00,$0.00,3,3,$6.25
"000134 - Lubbock, TX - 1",2026-01-04,06:00AM - 07:00AM,158.5,16,$81.00,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$11.57
"000134 - Lubbock, TX - 1",2026-01-04,07:00AM - 08:00AM,137.7,24,$139.25,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$8.19
"000134 - Lubbock, TX - 1",2026-01-04,08:00AM - 09:00AM,152.0,40,$222.25,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$8.89
"000134 - Lubbock, TX - 1",2026-01-04,09:00AM - 10:00AM,243.0,76,$387.25,$0.00,$0.00,$0.00,$0.00,$0.00,42,42,$9.22
"000134 - Lubbock, TX - 1",2026-01-04,10:00AM - 11:00AM,336.8,96,$490.00,$0.00,$0.00,$0.00,$0.00,$0.00,51,51,$9.61
"000134 - Lubbock, TX - 1",2026-01-04,11:00AM - 12:00PM,464.6,85,$455.50,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$10.12
"000134 - Lubbock, TX - 1",2026-01-04,12:00PM - 01:00PM,237.1,92,$481.25,$0.00,$0.00,$0.00,$0.00,$0.00,55,55,$8.75
"000134 - Lubbock, TX - 1",2026-01-04,01:00PM - 02:00PM,266.5,78,$409.75,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$9.11
"000134 - Lubbock, TX - 1",2026-01-04,02:00PM - 03:00PM,238.5,37,$184.00,$0.00,$0.00,$0.00,$0.00,$0.00,23,23,$8.00
"000134 - Lubbock, TX - 1",2026-01-04,03:00PM - 04:00PM,190.4,64,$316.00,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$9.03
"000134 - Lubbock, TX - 1",2026-01-04,04:00PM - 05:00PM,210.0,40,$198.00,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$9.43
