Site,Business Date,Time,SOS: Order Created to Served,Qty of Sold Items,Gross Sales,Gross Sales: Walk Up - Tips Test,Gross Sales: Lane 3  - Tips Test,Gross Sales: LANE 2 - Tips Test,Gross Sales: LANE 1 - Tips Test,Gross Sales: Lane 1 - Test,Transaction Count,Guest Count,Guest Avg
"000705 - Wichita Falls, TX - 2",2026-02-05,05:00AM - 06:00AM,254.3,24,$153.85,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$12.82
"000705 - Wichita Falls, TX - 2",2026-02-05,06:00AM - 07:00AM,165.2,63,$370.85,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$8.62
"000705 - Wichita Falls, TX - 2",2026-02-05,07:00AM - 08:00AM,171.8,112,$654.05,$0.00,$0.00,$0.00,$0.00,$0.00,78,78,$8.39
"000705 - Wichita Falls, TX - 2",2026-02-05,08:00AM - 09:00AM,202.9,136,$791.00,$0.00,$0.00,$0.00,$0.00,$0.00,92,92,$8.60
"000705 - Wichita Falls, TX - 2",2026-02-05,09:00AM - 10:00AM,162.1,92,$557.65,$0.00,$0.00,$0.00,$0.00,$0.00,62,62,$8.99
"000705 - Wichita Falls, TX - 2",2026-02-05,10:00AM - 11:00AM,201.9,73,$433.95,$0.00,$0.00,$0.00,$0.00,$0.00,54,54,$8.04
"000705 - Wichita Falls, TX - 2",2026-02-05,11:00AM - 12:00PM,182.6,62,$372.10,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$8.65
"000705 - Wichita Falls, TX - 2",2026-02-05,12:00PM - 01:00PM,209.0,76,$433.55,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$9.85
"000705 - Wichita Falls, TX - 2",2026-02-05,01:00PM - 02:00PM,232.9,64,$393.20,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$8.94
"000705 - Wichita Falls, TX - 2",2026-02-05,02:00PM - 03:00PM,227.7,60,$340.40,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$8.51
"000705 - Wichita Falls, TX - 2",2026-02-05,03:00PM - 04:00PM,223.3,68,$380.00,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$8.26
"000705 - Wichita Falls, TX - 2",2026-02-05,04:00PM - 05:00PM,403.9,69,$396.05,$0.00,$0.00,$0.00,$0.00,$0.00,42,42,$9.43
"000705 - Wichita Falls, TX - 2",2026-02-05,05:00PM - 06:00PM,228.7,47,$259.90,$0.00,$0.00,$0.00,$0.00,$0.00,30,30,$8.66
"000705 - Wichita Falls, TX - 2",2026-02-05,06:00PM - 07:00PM,613.9,50,$292.65,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$8.61
"000705 - Wichita Falls, TX - 2",2026-02-05,07:00PM - 08:00PM,233.8,26,$150.75,$0.00,$0.00,$0.00,$0.00,$0.00,18,18,$8.38
"000705 - Wichita Falls, TX - 2",2026-02-05,08:00PM - 09:00PM,309.1,14,$82.00,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$9.11
"000705 - Wichita Falls, TX - 2",2026-02-05,09:00PM - 10:00PM,272.2,15,$78.95,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$6.58
"000705 - Wichita Falls, TX - 2",2026-02-06,05:00AM - 06:00AM,303.4,25,$150.20,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$8.84
"000705 - Wichita Falls, TX - 2",2026-02-06,06:00AM - 07:00AM,308.8,68,$397.35,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$8.11
"000705 - Wichita Falls, TX - 2",2026-02-06,07:00AM - 08:00AM,327.0,154,$915.20,$0.00,$0.00,$0.00,$0.00,$0.00,108,108,$8.47
"000705 - Wichita Falls, TX - 2",2026-02-06,08:00AM - 09:00AM,296.8,143,$840.50,$0.00,$0.00,$0.00,$0.00,$0.00,95,95,$8.85
"000705 - Wichita Falls, TX - 2",2026-02-06,09:00AM - 10:00AM,247.0,122,$659.70,$0.00,$0.00,$0.00,$0.00,$0.00,57,57,$11.57
"000705 - Wichita Falls, TX - 2",2026-02-06,10:00AM - 11:00AM,278.5,80,$472.90,$0.00,$0.00,$0.00,$0.00,$0.00,52,52,$9.09
"000705 - Wichita Falls, TX - 2",2026-02-06,11:00AM - 12:00PM,408.9,88,$515.15,$0.00,$0.00,$0.00,$0.00,$0.00,61,61,$8.45
"000705 - Wichita Falls, TX - 2",2026-02-06,12:00PM - 01:00PM,238.3,64,$385.50,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$8.38
"000705 - Wichita Falls, TX - 2",2026-02-06,01:00PM - 02:00PM,211.5,78,$435.10,$0.00,$0.00,$0.00,$0.00,$0.00,56,56,$7.77
"000705 - Wichita Falls, TX - 2",2026-02-06,02:00PM - 03:00PM,181.4,74,$449.25,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$8.99
"000705 - Wichita Falls, TX - 2",2026-02-06,03:00PM - 04:00PM,171.5,74,$430.65,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$8.79
"000705 - Wichita Falls, TX - 2",2026-02-06,04:00PM - 05:00PM,218.6,111,$622.10,$0.00,$0.00,$0.00,$0.00,$0.00,62,62,$10.03
"000705 - Wichita Falls, TX - 2",2026-02-06,05:00PM - 06:00PM,206.2,77,$458.50,$0.00,$0.00,$0.00,$0.00,$0.00,47,47,$9.76
"000705 - Wichita Falls, TX - 2",2026-02-06,06:00PM - 07:00PM,189.3,49,$290.90,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$10.39
"000705 - Wichita Falls, TX - 2",2026-02-06,07:00PM - 08:00PM,203.1,40,$220.25,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$8.81
"000705 - Wichita Falls, TX - 2",2026-02-06,08:00PM - 09:00PM,151.5,24,$135.75,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$9.70
"000705 - Wichita Falls, TX - 2",2026-02-06,09:00PM - 10:00PM,164.9,32,$192.90,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$9.19
"000705 - Wichita Falls, TX - 2",2026-02-06,10:00PM - 11:00PM,138.9,14,$76.85,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$10.98
"000705 - Wichita Falls, TX - 2",2026-02-07,05:00AM - 06:00AM,214.8,12,$81.50,$0.00,$0.00,$0.00,$0.00,$0.00,5,5,$16.30
"000705 - Wichita Falls, TX - 2",2026-02-07,06:00AM - 07:00AM,141.5,34,$209.50,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$8.73
"000705 - Wichita Falls, TX - 2",2026-02-07,07:00AM - 08:00AM,132.3,68,$400.15,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$9.76
"000705 - Wichita Falls, TX - 2",2026-02-07,08:00AM - 09:00AM,160.1,156,$903.75,$0.00,$0.00,$0.00,$0.00,$0.00,85,85,$10.63
"000705 - Wichita Falls, TX - 2",2026-02-07,09:00AM - 10:00AM,735.8,174,$957.70,$0.00,$0.00,$0.00,$0.00,$0.00,91,91,$10.52
"000705 - Wichita Falls, TX - 2",2026-02-07,10:00AM - 11:00AM,219.0,189,"$1,108.50",$0.00,$0.00,$0.00,$0.00,$0.00,98,98,$11.31
"000705 - Wichita Falls, TX - 2",2026-02-07,11:00AM - 12:00PM,248.9,156,$941.50,$0.00,$0.00,$0.00,$0.00,$0.00,84,84,$11.21
"000705 - Wichita Falls, TX - 2",2026-02-07,12:00PM - 01:00PM,212.3,203,"$1,116.80",$0.00,$0.00,$0.00,$0.00,$0.00,99,99,$11.28
"000705 - Wichita Falls, TX - 2",2026-02-07,01:00PM - 02:00PM,217.6,160,$923.15,$0.00,$0.00,$0.00,$0.00,$0.00,85,85,$10.86
"000705 - Wichita Falls, TX - 2",2026-02-07,02:00PM - 03:00PM,468.8,170,$956.85,$0.00,$0.00,$0.00,$0.00,$0.00,82,82,$11.67
"000705 - Wichita Falls, TX - 2",2026-02-07,03:00PM - 04:00PM,355.6,143,$806.60,$0.00,$0.00,$0.00,$0.00,$0.00,68,68,$11.86
"000705 - Wichita Falls, TX - 2",2026-02-07,04:00PM - 05:00PM,279.1,111,$648.20,$0.00,$0.00,$0.00,$0.00,$0.00,60,60,$10.80
"000705 - Wichita Falls, TX - 2",2026-02-07,05:00PM - 06:00PM,193.7,76,$446.80,$0.00,$0.00,$0.00,$0.00,$0.00,48,48,$9.31
"000705 - Wichita Falls, TX - 2",2026-02-07,06:00PM - 07:00PM,240.7,62,$363.55,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$11.73
"000705 - Wichita Falls, TX - 2",2026-02-07,07:00PM - 08:00PM,308.5,41,$235.95,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$11.80
"000705 - Wichita Falls, TX - 2",2026-02-07,08:00PM - 09:00PM,176.4,35,$180.60,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$9.03
"000705 - Wichita Falls, TX - 2",2026-02-07,09:00PM - 10:00PM,205.9,30,$168.00,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$11.20
"000705 - Wichita Falls, TX - 2",2026-02-07,10:00PM - 11:00PM,226.1,7,$48.75,$0.00,$0.00,$0.00,$0.00,$0.00,4,4,$12.19
"000705 - Wichita Falls, TX - 2",2026-02-08,05:00AM - 06:00AM,123.7,4,$26.10,$0.00,$0.00,$0.00,$0.00,$0.00,4,4,$6.53
"000705 - Wichita Falls, TX - 2",2026-02-08,06:00AM - 07:00AM,155.9,19,$111.35,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$10.12
"000705 - Wichita Falls, TX - 2",2026-02-08,07:00AM - 08:00AM,160.1,22,$138.60,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$9.90
"000705 - Wichita Falls, TX - 2",2026-02-08,08:00AM - 09:00AM,143.8,64,$336.45,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$8.63
"000705 - Wichita Falls, TX - 2",2026-02-08,09:00AM - 10:00AM,194.8,143,$807.65,$0.00,$0.00,$0.00,$0.00,$0.00,85,85,$9.50
"000705 - Wichita Falls, TX - 2",2026-02-08,10:00AM - 11:00AM,296.4,189,"$1,026.45",$0.00,$0.00,$0.00,$0.00,$0.00,99,99,$10.37
"000705 - Wichita Falls, TX - 2",2026-02-08,11:00AM - 12:00PM,197.1,87,$536.65,$0.00,$0.00,$0.00,$0.00,$0.00,51,51,$10.52
"000705 - Wichita Falls, TX - 2",2026-02-08,12:00PM - 01:00PM,236.2,127,$692.65,$0.00,$0.00,$0.00,$0.00,$0.00,69,69,$10.04
"000705 - Wichita Falls, TX - 2",2026-02-08,01:00PM - 02:00PM,276.0,83,$461.10,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$10.02
"000705 - Wichita Falls, TX - 2",2026-02-08,02:00PM - 03:00PM,433.8,121,$679.90,$0.00,$0.00,$0.00,$0.00,$0.00,67,67,$10.15
"000705 - Wichita Falls, TX - 2",2026-02-08,03:00PM - 04:00PM,438.7,90,$520.95,$0.00,$0.00,$0.00,$0.00,$0.00,53,53,$9.83
"000705 - Wichita Falls, TX - 2",2026-02-08,04:00PM - 05:00PM,319.7,81,$471.65,$0.00,$0.00,$0.00,$0.00,$0.00,47,47,$10.04
"000705 - Wichita Falls, TX - 2",2026-02-08,05:00PM - 06:00PM,165.1,69,$402.30,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$10.06
"000705 - Wichita Falls, TX - 2",2026-02-08,06:00PM - 07:00PM,175.9,42,$239.55,$0.00,$0.00,$0.00,$0.00,$0.00,22,22,$10.89
"000705 - Wichita Falls, TX - 2",2026-02-08,07:00PM - 08:00PM,148.8,19,$104.00,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$8.67
"000705 - Wichita Falls, TX - 2",2026-02-08,08:00PM - 09:00PM,242.5,18,$94.40,$0.00,$0.00,$0.00,$0.00,$0.00,9,9,$10.49
"000705 - Wichita Falls, TX - 2",2026-02-08,09:00PM - 10:00PM,162.4,14,$71.50,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$8.94
"000705 - Wichita Falls, TX - 2",2026-02-09,05:00AM - 06:00AM,211.5,15,$88.45,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$6.80
"000705 - Wichita Falls, TX - 2",2026-02-09,06:00AM - 07:00AM,224.0,51,$272.65,$0.00,$0.00,$0.00,$0.00,$0.00,31,31,$8.80
"000705 - Wichita Falls, TX - 2",2026-02-09,07:00AM - 08:00AM,167.4,97,$564.00,$0.00,$0.00,$0.00,$0.00,$0.00,82,82,$6.88
"000705 - Wichita Falls, TX - 2",2026-02-09,08:00AM - 09:00AM,141.7,104,$591.80,$0.00,$0.00,$0.00,$0.00,$0.00,77,77,$7.69
"000705 - Wichita Falls, TX - 2",2026-02-09,09:00AM - 10:00AM,178.8,73,$419.85,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$8.40
"000705 - Wichita Falls, TX - 2",2026-02-09,10:00AM - 11:00AM,"1,790.3",77,$452.00,$0.00,$0.00,$0.00,$0.00,$0.00,51,51,$8.86
"000705 - Wichita Falls, TX - 2",2026-02-09,11:00AM - 12:00PM,202.4,75,$430.95,$0.00,$0.00,$0.00,$0.00,$0.00,48,48,$8.98
"000705 - Wichita Falls, TX - 2",2026-02-09,12:00PM - 01:00PM,160.2,85,$507.70,$0.00,$0.00,$0.00,$0.00,$0.00,47,47,$10.80
"000705 - Wichita Falls, TX - 2",2026-02-09,01:00PM - 02:00PM,144.0,70,$397.75,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$7.96
"000705 - Wichita Falls, TX - 2",2026-02-09,02:00PM - 03:00PM,171.5,73,$439.25,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$9.55
"000705 - Wichita Falls, TX - 2",2026-02-09,03:00PM - 04:00PM,147.5,74,$417.85,$0.00,$0.00,$0.00,$0.00,$0.00,48,48,$8.71
"000705 - Wichita Falls, TX - 2",2026-02-09,04:00PM - 05:00PM,153.9,61,$364.15,$0.00,$0.00,$0.00,$0.00,$0.00,37,37,$9.84
"000705 - Wichita Falls, TX - 2",2026-02-09,05:00PM - 06:00PM,183.5,45,$270.90,$0.00,$0.00,$0.00,$0.00,$0.00,33,33,$8.21
"000705 - Wichita Falls, TX - 2",2026-02-09,06:00PM - 07:00PM,196.1,39,$206.10,$0.00,$0.00,$0.00,$0.00,$0.00,25,25,$8.24
"000705 - Wichita Falls, TX - 2",2026-02-09,07:00PM - 08:00PM,298.1,24,$122.95,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$8.78
"000705 - Wichita Falls, TX - 2",2026-02-09,08:00PM - 09:00PM,243.3,28,$158.05,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$9.30
"000705 - Wichita Falls, TX - 2",2026-02-09,09:00PM - 10:00PM,239.1,15,$84.20,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$8.42
"000705 - Wichita Falls, TX - 2",2026-02-10,05:00AM - 06:00AM,191.5,22,$133.15,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$8.88
"000705 - Wichita Falls, TX - 2",2026-02-10,06:00AM - 07:00AM,251.4,51,$318.85,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$7.97
"000705 - Wichita Falls, TX - 2",2026-02-10,07:00AM - 08:00AM,221.4,117,$698.35,$0.00,$0.00,$0.00,$0.00,$0.00,90,90,$7.76
"000705 - Wichita Falls, TX - 2",2026-02-10,08:00AM - 09:00AM,186.4,116,$719.10,$0.00,$0.00,$0.00,$0.00,$0.00,92,92,$7.82
"000705 - Wichita Falls, TX - 2",2026-02-10,09:00AM - 10:00AM,315.7,106,$622.50,$0.00,$0.00,$0.00,$0.00,$0.00,69,69,$9.02
"000705 - Wichita Falls, TX - 2",2026-02-10,10:00AM - 11:00AM,230.0,63,$372.35,$0.00,$0.00,$0.00,$0.00,$0.00,45,45,$8.27
"000705 - Wichita Falls, TX - 2",2026-02-10,11:00AM - 12:00PM,544.5,92,$510.50,$0.00,$0.00,$0.00,$0.00,$0.00,59,59,$8.65
"000705 - Wichita Falls, TX - 2",2026-02-10,12:00PM - 01:00PM,321.3,75,$443.95,$0.00,$0.00,$0.00,$0.00,$0.00,51,51,$8.70
"000705 - Wichita Falls, TX - 2",2026-02-10,01:00PM - 02:00PM,196.8,54,$308.25,$0.00,$0.00,$0.00,$0.00,$0.00,35,35,$8.81
"000705 - Wichita Falls, TX - 2",2026-02-10,02:00PM - 03:00PM,214.1,69,$405.70,$0.00,$0.00,$0.00,$0.00,$0.00,39,39,$10.40
"000705 - Wichita Falls, TX - 2",2026-02-10,03:00PM - 04:00PM,143.1,47,$252.80,$0.00,$0.00,$0.00,$0.00,$0.00,29,29,$8.72
"000705 - Wichita Falls, TX - 2",2026-02-10,04:00PM - 05:00PM,202.7,72,$402.80,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$10.07
"000705 - Wichita Falls, TX - 2",2026-02-10,05:00PM - 06:00PM,128.0,41,$220.75,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$7.88
"000705 - Wichita Falls, TX - 2",2026-02-10,06:00PM - 07:00PM,158.4,35,$204.70,$0.00,$0.00,$0.00,$0.00,$0.00,20,20,$10.24
"000705 - Wichita Falls, TX - 2",2026-02-10,07:00PM - 08:00PM,155.5,17,$90.90,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$8.26
"000705 - Wichita Falls, TX - 2",2026-02-10,08:00PM - 09:00PM,191.4,20,$102.90,$0.00,$0.00,$0.00,$0.00,$0.00,10,10,$10.29
"000705 - Wichita Falls, TX - 2",2026-02-10,09:00PM - 10:00PM,162.8,13,$67.50,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$6.14
"000705 - Wichita Falls, TX - 2",2026-02-11,05:00AM - 06:00AM,360.8,28,$180.20,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$11.26
"000705 - Wichita Falls, TX - 2",2026-02-11,06:00AM - 07:00AM,170.6,52,$330.50,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$7.51
"000705 - Wichita Falls, TX - 2",2026-02-11,07:00AM - 08:00AM,149.4,121,$730.10,$0.00,$0.00,$0.00,$0.00,$0.00,93,93,$7.85
"000705 - Wichita Falls, TX - 2",2026-02-11,08:00AM - 09:00AM,234.0,145,$855.60,$0.00,$0.00,$0.00,$0.00,$0.00,108,108,$7.92
"000705 - Wichita Falls, TX - 2",2026-02-11,09:00AM - 10:00AM,159.8,73,$425.65,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$9.25
"000705 - Wichita Falls, TX - 2",2026-02-11,10:00AM - 11:00AM,278.8,87,$487.50,$0.00,$0.00,$0.00,$0.00,$0.00,54,54,$9.03
"000705 - Wichita Falls, TX - 2",2026-02-11,11:00AM - 12:00PM,232.9,63,$387.30,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$9.68
"000705 - Wichita Falls, TX - 2",2026-02-11,12:00PM - 01:00PM,137.4,58,$332.85,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$8.12
"000705 - Wichita Falls, TX - 2",2026-02-11,01:00PM - 02:00PM,218.9,69,$399.35,$0.00,$0.00,$0.00,$0.00,$0.00,46,46,$8.68
"000705 - Wichita Falls, TX - 2",2026-02-11,02:00PM - 03:00PM,173.3,59,$332.85,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$7.74
"000705 - Wichita Falls, TX - 2",2026-02-11,03:00PM - 04:00PM,156.7,48,$267.60,$0.00,$0.00,$0.00,$0.00,$0.00,33,33,$8.11
"000705 - Wichita Falls, TX - 2",2026-02-11,04:00PM - 05:00PM,169.6,69,$392.80,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$9.58
"000705 - Wichita Falls, TX - 2",2026-02-11,05:00PM - 06:00PM,161.1,43,$229.15,$0.00,$0.00,$0.00,$0.00,$0.00,29,29,$7.90
"000705 - Wichita Falls, TX - 2",2026-02-11,06:00PM - 07:00PM,283.3,69,$415.05,$0.00,$0.00,$0.00,$0.00,$0.00,47,47,$8.83
"000705 - Wichita Falls, TX - 2",2026-02-11,07:00PM - 08:00PM,319.3,24,$142.10,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$8.88
"000705 - Wichita Falls, TX - 2",2026-02-11,08:00PM - 09:00PM,246.8,27,$153.05,$0.00,$0.00,$0.00,$0.00,$0.00,15,15,$10.20
"000705 - Wichita Falls, TX - 2",2026-02-11,09:00PM - 10:00PM,175.2,11,$71.65,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$10.24
"000705 - Wichita Falls, TX - 2",2026-02-12,05:00AM - 06:00AM,197.8,20,$131.05,$0.00,$0.00,$0.00,$0.00,$0.00,13,13,$10.08
"000705 - Wichita Falls, TX - 2",2026-02-12,06:00AM - 07:00AM,190.6,68,$419.90,$0.00,$0.00,$0.00,$0.00,$0.00,52,52,$8.08
"000705 - Wichita Falls, TX - 2",2026-02-12,07:00AM - 08:00AM,136.9,134,$828.00,$0.00,$0.00,$0.00,$0.00,$0.00,100,100,$8.28
"000705 - Wichita Falls, TX - 2",2026-02-12,08:00AM - 09:00AM,179.7,151,$908.80,$0.00,$0.00,$0.00,$0.00,$0.00,103,103,$8.82
"000705 - Wichita Falls, TX - 2",2026-02-12,09:00AM - 10:00AM,149.8,82,$462.00,$0.00,$0.00,$0.00,$0.00,$0.00,60,60,$7.70
"000705 - Wichita Falls, TX - 2",2026-02-12,10:00AM - 11:00AM,158.8,79,$416.90,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$10.42
"000705 - Wichita Falls, TX - 2",2026-02-12,11:00AM - 12:00PM,177.0,78,$457.35,$0.00,$0.00,$0.00,$0.00,$0.00,48,48,$9.53
"000705 - Wichita Falls, TX - 2",2026-02-12,12:00PM - 01:00PM,152.6,55,$320.50,$0.00,$0.00,$0.00,$0.00,$0.00,42,42,$7.63
"000705 - Wichita Falls, TX - 2",2026-02-12,01:00PM - 02:00PM,181.4,59,$336.55,$0.00,$0.00,$0.00,$0.00,$0.00,41,41,$8.21
"000705 - Wichita Falls, TX - 2",2026-02-12,02:00PM - 03:00PM,198.7,62,$356.05,$0.00,$0.00,$0.00,$0.00,$0.00,40,40,$8.90
"000705 - Wichita Falls, TX - 2",2026-02-12,03:00PM - 04:00PM,163.6,68,$372.55,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$8.66
"000705 - Wichita Falls, TX - 2",2026-02-12,04:00PM - 05:00PM,270.6,93,$549.05,$0.00,$0.00,$0.00,$0.00,$0.00,49,49,$11.21
"000705 - Wichita Falls, TX - 2",2026-02-12,05:00PM - 06:00PM,149.6,34,$199.05,$0.00,$0.00,$0.00,$0.00,$0.00,28,28,$7.11
"000705 - Wichita Falls, TX - 2",2026-02-12,06:00PM - 07:00PM,450.6,67,$391.00,$0.00,$0.00,$0.00,$0.00,$0.00,36,36,$10.86
"000705 - Wichita Falls, TX - 2",2026-02-12,07:00PM - 08:00PM,281.8,19,$94.40,$0.00,$0.00,$0.00,$0.00,$0.00,11,11,$8.58
"000705 - Wichita Falls, TX - 2",2026-02-12,08:00PM - 09:00PM,444.6,38,$212.15,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$8.84
"000705 - Wichita Falls, TX - 2",2026-02-12,09:00PM - 10:00PM,240.1,20,$105.05,$0.00,$0.00,$0.00,$0.00,$0.00,12,12,$8.75
"000705 - Wichita Falls, TX - 2",2026-02-13,05:00AM - 06:00AM,259.6,25,$153.15,$0.00,$0.00,$0.00,$0.00,$0.00,16,16,$9.57
"000705 - Wichita Falls, TX - 2",2026-02-13,06:00AM - 07:00AM,198.8,66,$416.10,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$8.32
"000705 - Wichita Falls, TX - 2",2026-02-13,07:00AM - 08:00AM,187.0,144,$862.35,$0.00,$0.00,$0.00,$0.00,$0.00,99,99,$8.71
"000705 - Wichita Falls, TX - 2",2026-02-13,08:00AM - 09:00AM,189.8,151,$916.55,$0.00,$0.00,$0.00,$0.00,$0.00,105,105,$8.73
"000705 - Wichita Falls, TX - 2",2026-02-13,09:00AM - 10:00AM,177.4,132,$779.20,$0.00,$0.00,$0.00,$0.00,$0.00,85,85,$9.17
"000705 - Wichita Falls, TX - 2",2026-02-13,10:00AM - 11:00AM,178.3,112,$674.85,$0.00,$0.00,$0.00,$0.00,$0.00,67,67,$10.07
"000705 - Wichita Falls, TX - 2",2026-02-13,11:00AM - 12:00PM,263.4,87,$545.55,$0.00,$0.00,$0.00,$0.00,$0.00,58,58,$9.41
"000705 - Wichita Falls, TX - 2",2026-02-13,12:00PM - 01:00PM,137.0,73,$427.85,$0.00,$0.00,$0.00,$0.00,$0.00,50,50,$8.56
"000705 - Wichita Falls, TX - 2",2026-02-13,01:00PM - 02:00PM,239.3,79,$473.15,$0.00,$0.00,$0.00,$0.00,$0.00,44,44,$10.75
"000705 - Wichita Falls, TX - 2",2026-02-13,02:00PM - 03:00PM,221.4,88,$523.15,$0.00,$0.00,$0.00,$0.00,$0.00,55,55,$9.51
"000705 - Wichita Falls, TX - 2",2026-02-13,03:00PM - 04:00PM,222.2,94,$538.25,$0.00,$0.00,$0.00,$0.00,$0.00,56,56,$9.61
"000705 - Wichita Falls, TX - 2",2026-02-13,04:00PM - 05:00PM,151.5,72,$401.70,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$9.34
"000705 - Wichita Falls, TX - 2",2026-02-13,05:00PM - 06:00PM,175.7,92,$524.00,$0.00,$0.00,$0.00,$0.00,$0.00,56,56,$9.36
"000705 - Wichita Falls, TX - 2",2026-02-13,06:00PM - 07:00PM,205.6,56,$320.80,$0.00,$0.00,$0.00,$0.00,$0.00,34,34,$9.44
"000705 - Wichita Falls, TX - 2",2026-02-13,07:00PM - 08:00PM,155.9,39,$226.90,$0.00,$0.00,$0.00,$0.00,$0.00,21,21,$10.80
"000705 - Wichita Falls, TX - 2",2026-02-13,08:00PM - 09:00PM,203.4,28,$172.35,$0.00,$0.00,$0.00,$0.00,$0.00,17,17,$10.14
"000705 - Wichita Falls, TX - 2",2026-02-13,09:00PM - 10:00PM,180.3,25,$116.20,$0.00,$0.00,$0.00,$0.00,$0.00,14,14,$8.30
"000705 - Wichita Falls, TX - 2",2026-02-13,10:00PM - 11:00PM,247.1,11,$66.60,$0.00,$0.00,$0.00,$0.00,$0.00,7,7,$9.51
"000705 - Wichita Falls, TX - 2",2026-02-14,05:00AM - 06:00AM,338.8,22,$134.60,$0.00,$0.00,$0.00,$0.00,$0.00,8,8,$16.83
"000705 - Wichita Falls, TX - 2",2026-02-14,06:00AM - 07:00AM,323.0,40,$251.95,$0.00,$0.00,$0.00,$0.00,$0.00,24,24,$10.50
"000705 - Wichita Falls, TX - 2",2026-02-14,07:00AM - 08:00AM,235.1,78,$439.90,$0.00,$0.00,$0.00,$0.00,$0.00,43,43,$10.23
"000705 - Wichita Falls, TX - 2",2026-02-14,08:00AM - 09:00AM,314.6,135,$770.45,$0.00,$0.00,$0.00,$0.00,$0.00,70,70,$11.01
"000705 - Wichita Falls, TX - 2",2026-02-14,09:00AM - 10:00AM,504.5,194,"$1,127.60",$0.00,$0.00,$0.00,$0.00,$0.00,91,91,$12.39
"000705 - Wichita Falls, TX - 2",2026-02-14,10:00AM - 11:00AM,683.3,210,"$1,250.15",$0.00,$0.00,$0.00,$0.00,$0.00,99,99,$12.63
"000705 - Wichita Falls, TX - 2",2026-02-14,11:00AM - 12:00PM,522.9,188,"$1,112.80",$0.00,$0.00,$0.00,$0.00,$0.00,90,90,$12.36
"000705 - Wichita Falls, TX - 2",2026-02-14,12:00PM - 01:00PM,316.7,174,"$1,025.70",$0.00,$0.00,$0.00,$0.00,$0.00,84,84,$12.21
